codigo_registro,data_pregao,codigo_mercado,ativo,codigo_bdi,nome,especificador,identificacao_mercado,moeda_cotacao,preco_abertura,preco_maximo,preco_minimo,preco_fechamento,preco_melhor_compra,preco_melhor_venda,numero_negocios,quantidade_acoes,volume_financeiro,preco_fechamento_ajustado,fator_ajuste,codigo_papel_registro
01,2022-10-20,02,PETR4,010,PETROBRAS,PN,N2,R$,36.1,36.55,35.77,36.14,36.47,36.46,0,36471675400000,1143474000.0,41329721.11,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-11-22,02,VALE3,010,VALE,ON,NM,R$,79.95,81.46,79.39,80.23,80.14,80.13,0,80157397300000,271051000.0,21748363.92,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-12-07,02,BRFS3,010,BRF SA,ON,NM,R$,7.99,8.49,7.96,8.24,8.3,8.3,0,8311900800000,162540000.0,1340938.31,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-12-07,02,PETR4,010,PETROBRAS,PN,N2,R$,25.34,26.07,25.27,25.69,25.35,25.35,0,25367216100000,570084000.0,14649441.33,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2022-12-07,02,VALE3,010,VALE,ON,NM,R$,85.91,86.42,83.86,84.81,84.84,84.76,0,84840841200000,454410000.0,38541942.64,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-10-10,02,PETR4,010,PETROBRAS,PN,N2,R$,33.65,33.89,33.0,33.35,33.25,33.25,0,33297577700000,522226000.0,17416555.97,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-10-10,02,BRFS3,010,BRF SA,ON,NM,R$,13.95,14.6,13.86,14.43,14.55,14.54,0,14552191900000,118993000.0,1717949.5,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-12-08,02,VALE3,010,VALE,ON,NM,R$,85.5,87.25,85.35,86.51,85.88,85.88,0,85947132600000,298279000.0,25806939.88,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-12-09,02,PETR4,010,PETROBRAS,PN,N2,R$,24.99,25.05,24.49,24.74,24.71,24.7,0,24735563300000,615862000.0,15240372.52,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2022-12-09,02,BRFS3,010,BRF SA,ON,NM,R$,7.88,7.93,7.48,7.68,7.52,7.52,0,7531468200000,98644000.0,757660.37,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-10-10,02,VALE3,010,VALE,ON,NM,R$,76.41,77.02,73.48,74.3,73.99,73.99,0,74008890000000,455159000.0,33820725.33,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-12-08,02,PETR4,010,PETROBRAS,PN,N2,R$,25.55,25.79,24.64,25.13,24.78,24.78,0,24796678300000,555677000.0,13967799.96,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2022-12-08,02,BRFS3,010,BRF SA,ON,NM,R$,8.3,8.31,7.78,7.88,7.81,7.81,0,7821647900000,142793000.0,1125836.21,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-07-01,02,BRFS3,010,BRF SA,ON,NM,R$,13.38,14.33,13.27,14.07,14.28,14.25,0,14302663800000,129169000.0,1818620.1,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-07-04,02,BRFS3,010,BRF SA,ON,NM,R$,14.14,15.08,14.02,14.78,14.73,14.72,0,14732120500000,83530000.0,1234713.42,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-07-05,02,BRFS3,010,BRF SA,ON,NM,R$,14.65,15.95,14.48,15.54,15.86,15.86,0,15874065100000,196084000.0,3047541.57,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-07-06,02,BRFS3,010,BRF SA,ON,NM,R$,15.83,16.11,15.32,15.65,15.66,15.66,0,15703164500000,104520000.0,1636242.77,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-07-07,02,BRFS3,010,BRF SA,ON,NM,R$,15.73,16.19,15.29,15.59,15.68,15.66,0,15682815600000,95650000.0,1491248.5,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-07-08,02,BRFS3,010,BRF SA,ON,NM,R$,15.63,15.91,15.5,15.69,15.68,15.68,0,15691709700000,53789000.0,844090.27,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-07-11,02,BRFS3,010,BRF SA,ON,NM,R$,15.55,15.89,15.42,15.58,15.49,15.48,0,15501949600000,56462000.0,880158.67,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-07-12,02,BRFS3,010,BRF SA,ON,NM,R$,15.5,15.96,15.4,15.71,15.81,15.81,0,15821759300000,58011000.0,911477.76,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-07-13,02,BRFS3,010,BRF SA,ON,NM,R$,15.63,16.57,15.51,16.18,16.24,16.23,0,16252782100000,98986000.0,1601883.85,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-07-14,02,BRFS3,010,BRF SA,ON,NM,R$,16.07,16.5,15.94,16.28,16.25,16.24,0,16252005300000,72477000.0,1180288.32,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-07-15,02,BRFS3,010,BRF SA,ON,NM,R$,16.32,16.38,15.51,15.69,15.53,15.53,0,15541969600000,76783000.0,1204827.91,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-07-18,02,BRFS3,010,BRF SA,ON,NM,R$,15.54,15.61,14.54,14.99,14.65,14.64,0,14652168900000,80297000.0,1203812.73,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-07-19,02,BRFS3,010,BRF SA,ON,NM,R$,14.84,15.32,14.68,15.0,14.96,14.96,0,14972215300000,77732000.0,1166209.42,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-07-20,02,BRFS3,010,BRF SA,ON,NM,R$,15.0,15.12,14.66,14.88,14.98,14.98,0,14991747100000,59414000.0,884254.17,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-07-21,02,BRFS3,010,BRF SA,ON,NM,R$,14.9,15.47,14.82,15.19,15.36,15.36,0,15371754100000,73082000.0,1110225.15,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-07-22,02,BRFS3,010,BRF SA,ON,NM,R$,15.45,16.26,15.37,15.99,16.07,16.07,0,16083284700000,120460000.0,1926681.47,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-07-25,02,BRFS3,010,BRF SA,ON,NM,R$,16.2,16.47,15.83,16.19,16.3,16.29,0,16302122300000,71584000.0,1159048.89,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-07-26,02,BRFS3,010,BRF SA,ON,NM,R$,16.29,16.7,16.06,16.33,16.29,16.28,0,16291861600000,58545000.0,956616.24,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-07-27,02,BRFS3,010,BRF SA,ON,NM,R$,16.33,16.5,15.86,16.16,16.36,16.36,0,16371903400000,57210000.0,924982.05,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-07-28,02,BRFS3,010,BRF SA,ON,NM,R$,16.2,16.36,15.91,16.18,16.35,16.33,0,16351821600000,54185000.0,876820.25,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-07-29,02,BRFS3,010,BRF SA,ON,NM,R$,16.27,16.45,15.71,15.95,15.96,15.95,0,15961585300000,63689000.0,1016322.06,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-08-01,02,BRFS3,010,BRF SA,ON,NM,R$,15.86,16.82,15.85,16.49,16.72,16.7,0,16732165900000,91447000.0,1508435.11,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-08-02,02,BRFS3,010,BRF SA,ON,NM,R$,16.74,16.81,16.32,16.52,16.52,16.52,0,16531893800000,67911000.0,1122146.59,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-08-03,02,BRFS3,010,BRF SA,ON,NM,R$,16.43,17.1,16.23,16.74,17.03,17.03,0,17062923200000,96370000.0,1614124.18,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-08-04,02,BRFS3,010,BRF SA,ON,NM,R$,17.19,17.43,16.6,16.79,16.69,16.67,0,16692523700000,78718000.0,1321923.02,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-08-05,02,BRFS3,010,BRF SA,ON,NM,R$,16.69,16.97,16.46,16.74,16.75,16.75,0,16761793100000,67554000.0,1131246.27,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-08-08,02,BRFS3,010,BRF SA,ON,NM,R$,16.92,17.69,16.5,17.2,17.23,17.23,0,17242894000000,103842000.0,1787063.94,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-08-09,02,BRFS3,010,BRF SA,ON,NM,R$,17.3,17.42,16.34,16.68,16.68,16.67,0,16682582600000,98804000.0,1648264.32,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-08-10,02,BRFS3,010,BRF SA,ON,NM,R$,16.9,17.29,16.69,17.08,17.16,17.16,0,17172294900000,66791000.0,1141110.99,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-08-11,02,BRFS3,010,BRF SA,ON,NM,R$,16.53,16.61,14.95,15.49,14.99,14.98,0,15006226100000,330509000.0,5119910.74,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-08-12,02,BRFS3,010,BRF SA,ON,NM,R$,15.11,15.74,15.02,15.53,15.59,15.55,0,15593843400000,143636000.0,2231228.14,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-08-15,02,BRFS3,010,BRF SA,ON,NM,R$,15.47,16.54,15.37,16.26,16.54,16.5,0,16542900300000,121310000.0,1973037.77,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-08-16,02,BRFS3,010,BRF SA,ON,NM,R$,16.55,17.85,16.55,17.28,17.62,17.61,0,17623387800000,158766000.0,2744464.92,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-08-17,02,BRFS3,010,BRF SA,ON,NM,R$,17.46,17.78,16.93,17.26,16.96,16.95,0,16972740700000,120075000.0,2072994.6,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-08-18,02,BRFS3,010,BRF SA,ON,NM,R$,17.1,17.18,16.28,16.6,16.69,16.69,0,16702408100000,89030000.0,1478367.53,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-08-19,02,BRFS3,010,BRF SA,ON,NM,R$,16.6,16.66,16.03,16.28,16.41,16.37,0,16412937200000,100812000.0,1641908.77,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-08-22,02,BRFS3,010,BRF SA,ON,NM,R$,16.29,16.52,16.07,16.26,16.27,16.27,0,16291466700000,51355000.0,835119.19,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-08-23,02,BRFS3,010,BRF SA,ON,NM,R$,16.36,16.45,15.91,16.22,16.36,16.36,0,16371651700000,76890000.0,1247368.97,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-08-24,02,BRFS3,010,BRF SA,ON,NM,R$,16.36,17.09,16.36,16.78,16.61,16.61,0,16622849300000,130565000.0,2191201.78,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-08-25,02,BRFS3,010,BRF SA,ON,NM,R$,16.79,16.95,16.4,16.58,16.47,16.47,0,16481301000000,44502000.0,738223.58,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-08-26,02,BRFS3,010,BRF SA,ON,NM,R$,16.55,16.61,15.97,16.29,16.53,16.53,0,16542486500000,77611000.0,1264872.66,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-08-29,02,BRFS3,010,BRF SA,ON,NM,R$,16.48,16.65,16.17,16.41,16.37,16.37,0,16391902300000,60546000.0,993962.64,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-08-30,02,BRFS3,010,BRF SA,ON,NM,R$,17.31,17.76,16.1,16.76,16.19,16.16,0,16193900300000,175174000.0,2936142.78,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-08-31,02,BRFS3,010,BRF SA,ON,NM,R$,16.4,16.5,15.77,15.98,15.85,15.85,0,15912343600000,99729000.0,1593776.48,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-09-01,02,BRFS3,010,BRF SA,ON,NM,R$,16.09,16.29,15.3,15.65,15.86,15.85,0,15862508100000,91573000.0,1433897.04,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-09-02,02,BRFS3,010,BRF SA,ON,NM,R$,15.92,16.2,15.75,16.01,16.06,16.05,0,16061996500000,87906000.0,1407425.55,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-09-05,02,BRFS3,010,BRF SA,ON,NM,R$,16.12,16.4,15.95,16.17,16.3,16.29,0,16301451600000,72468000.0,1172109.21,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-09-06,02,BRFS3,010,BRF SA,ON,NM,R$,16.17,16.55,16.1,16.36,16.38,16.38,0,16402745900000,111073000.0,1817337.36,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-09-08,02,BRFS3,010,BRF SA,ON,NM,R$,16.45,16.63,16.04,16.35,16.48,16.46,0,16482398600000,131983000.0,2158783.6,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-09-09,02,BRFS3,010,BRF SA,ON,NM,R$,16.61,16.65,16.01,16.22,16.07,16.07,0,16081812600000,82960000.0,1345960.32,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-09-12,02,BRFS3,010,BRF SA,ON,NM,R$,16.19,16.52,16.15,16.35,16.3,16.3,0,16311350600000,69351000.0,1134035.61,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-09-13,02,BRFS3,010,BRF SA,ON,NM,R$,16.15,16.16,15.21,15.58,15.36,15.35,0,15362247200000,131721000.0,2052826.67,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-09-14,02,BRFS3,010,BRF SA,ON,NM,R$,15.36,15.68,15.01,15.42,15.57,15.56,0,15572018500000,103854000.0,1601682.81,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-09-15,02,BRFS3,010,BRF SA,ON,NM,R$,15.51,15.66,14.97,15.19,15.05,15.05,0,15061629200000,66571000.0,1011716.73,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-09-16,02,BRFS3,010,BRF SA,ON,NM,R$,14.91,14.95,14.62,14.8,14.84,14.84,0,14902424200000,118752000.0,1758535.32,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-09-19,02,BRFS3,010,BRF SA,ON,NM,R$,14.83,14.96,14.46,14.77,14.83,14.83,0,14842883700000,83913000.0,1239826.96,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-09-20,02,BRFS3,010,BRF SA,ON,NM,R$,14.83,15.16,14.09,14.4,14.32,14.31,0,14322830200000,197581000.0,2845864.93,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-09-21,02,BRFS3,010,BRF SA,ON,NM,R$,14.34,14.55,14.13,14.32,14.22,14.22,0,14232591500000,135134000.0,1935181.23,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-09-22,02,BRFS3,010,BRF SA,ON,NM,R$,14.42,14.42,13.85,14.02,14.14,14.13,0,14153005100000,110842000.0,1554500.3,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-09-23,02,BRFS3,010,BRF SA,ON,NM,R$,13.89,14.01,13.42,13.64,13.67,13.66,0,13672412300000,97867000.0,1335089.27,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-09-26,02,BRFS3,010,BRF SA,ON,NM,R$,13.59,13.83,13.06,13.38,13.46,13.45,0,13462798300000,119334000.0,1597331.24,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-09-27,02,BRFS3,010,BRF SA,ON,NM,R$,13.76,14.11,13.41,13.7,13.54,13.54,0,13552174200000,177109000.0,2426525.76,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-09-28,02,BRFS3,010,BRF SA,ON,NM,R$,13.61,13.62,13.23,13.36,13.4,13.4,0,13411443800000,69978000.0,935134.26,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-09-29,02,BRFS3,010,BRF SA,ON,NM,R$,13.2,13.31,12.81,13.05,13.05,13.05,0,13071846300000,97647000.0,1274865.56,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-09-30,02,BRFS3,010,BRF SA,ON,NM,R$,13.11,13.11,12.77,12.88,12.88,12.88,0,12892508900000,125072000.0,1611252.72,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-10-03,02,BRFS3,010,BRF SA,ON,NM,R$,13.2,13.78,12.84,13.45,13.67,13.67,0,13693420900000,158224000.0,2128663.97,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-10-04,02,BRFS3,010,BRF SA,ON,NM,R$,13.9,14.26,13.67,13.93,13.85,13.81,0,13852134800000,97699000.0,1361389.37,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-12-09,02,VALE3,010,VALE,ON,NM,R$,88.06,89.54,87.53,88.83,88.74,88.74,0,88758880400000,377130000.0,33502322.28,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-12-12,02,VALE3,010,VALE,ON,NM,R$,88.15,88.3,85.38,86.31,86.09,86.08,0,86090177800000,349950000.0,30205281.51,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-10-28,02,PETR4,010,PETROBRAS,PN,N2,R$,32.7,33.12,31.86,32.6,32.57,32.57,0,32586919800000,1297454000.0,42300248.89,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-10-28,02,BRFS3,010,BRF SA,ON,NM,R$,12.2,12.44,12.08,12.29,12.35,12.34,0,12351903000000,78440000.0,964685.68,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-10-28,02,VALE3,010,VALE,ON,NM,R$,68.59,69.05,66.65,67.72,67.45,67.41,0,67455124600000,527935000.0,35757009.94,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-12-12,02,PETR4,010,PETROBRAS,PN,N2,R$,24.58,24.66,23.13,23.68,23.91,23.9,0,23913013400000,1112931000.0,26359748.82,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2022-11-04,02,BRFS3,010,BRF SA,ON,NM,R$,12.87,13.25,12.64,12.88,12.7,12.7,0,12721942200000,114067000.0,1469547.51,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-12-13,02,VALE3,010,VALE,ON  EJ,NM,R$,86.25,87.4,85.63,86.53,86.16,86.16,0,86180264000000,315594000.0,27308637.06,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2022-11-16,02,BRFS3,010,BRF SA,ON,NM,R$,11.75,11.87,11.13,11.38,11.18,11.17,0,11182808600000,183286000.0,2087186.58,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-12-12,02,BRFS3,010,BRF SA,ON,NM,R$,7.41,7.54,6.97,7.25,7.46,7.45,0,7472404000000,241737000.0,1753417.43,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-11-04,02,PETR4,010,PETROBRAS,PN,N2,R$,30.8,30.9,28.18,29.21,28.3,28.29,0,28306775600000,1953610000.0,57070790.75,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-11-23,02,BRFS3,010,BRF SA,ON,NM,R$,10.08,10.19,9.96,10.06,10.17,10.16,0,10171675800000,87893000.0,884295.17,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-12-13,02,PETR4,010,PETROBRAS,PN,N2,R$,24.1,24.2,23.31,23.65,23.32,23.32,0,23332095600000,1025331000.0,24256300.74,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2022-10-11,02,PETR4,010,PETROBRAS,PN,N2,R$,32.89,33.33,32.61,32.99,33.0,32.99,0,33008248100000,583324000.0,19244415.88,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-11-04,02,VALE3,010,VALE,ON,NM,R$,71.15,73.39,70.8,72.2,72.25,72.25,0,72284978700000,611911000.0,44184245.6,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-10-11,02,BRFS3,010,BRF SA,ON,NM,R$,14.4,14.85,14.23,14.42,14.33,14.33,0,14352147900000,80846000.0,1165854.65,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-12-13,02,BRFS3,010,BRF SA,ON,NM,R$,7.51,7.66,7.15,7.38,7.16,7.16,0,7172279500000,226407000.0,1671173.38,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-10-21,02,BRFS3,010,BRF SA,ON,NM,R$,14.83,15.09,14.63,14.91,14.94,14.94,0,14952199600000,82196000.0,1225594.1,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-10-11,02,VALE3,010,VALE,ON,NM,R$,73.2,74.18,72.03,73.32,73.49,73.49,0,73508554800000,338858000.0,24847430.27,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-10-21,02,PETR4,010,PETROBRAS,PN,N2,R$,36.45,38.39,36.39,37.73,37.72,37.71,0,37727880900000,1396014000.0,52673649.61,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-12-15,02,VALE3,010,VALE,ON  EJ,NM,R$,87.39,88.17,86.89,87.47,87.17,87.15,0,87178009100000,247821000.0,21677474.41,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2022-12-14,02,BRFS3,010,BRF SA,ON,NM,R$,7.15,7.27,6.92,7.08,7.14,7.13,0,7143058100000,286114000.0,2027501.68,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-11-29,02,PETR4,010,PETROBRAS,PN  EDJ,N2,R$,24.6,25.88,24.48,25.36,25.38,25.36,0,25392779600000,961515000.0,24384430.91,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2022-11-07,02,PETR4,010,PETROBRAS,PN,N2,R$,27.96,28.3,27.07,27.63,27.15,27.14,0,27167406100000,1172066000.0,32392781.95,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-12-14,02,PETR4,010,PETROBRAS,PN,N2,R$,22.5,22.6,20.77,21.54,21.47,21.47,0,21481641600000,3195016000.0,68832327.55,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2022-12-14,02,VALE3,010,VALE,ON  EJ,NM,R$,85.75,87.33,85.5,86.68,86.89,86.89,0,86919468600000,345640000.0,29962180.3,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2022-10-21,02,VALE3,010,VALE,ON,NM,R$,71.8,74.68,71.44,73.51,74.13,74.13,0,74140707600000,368468000.0,27086258.83,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-12-15,02,PETR4,010,PETROBRAS,PN,N2,R$,21.0,22.37,20.83,21.82,22.04,22.02,0,22045281100000,1323856000.0,28899384.89,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2022-11-29,02,VALE3,010,VALE,ON,NM,R$,82.85,85.68,82.62,84.77,84.44,84.44,0,84451471700000,425743000.0,36090551.23,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-11-25,02,PETR4,010,PETROBRAS,PN  EDJ,N2,R$,24.26,24.33,23.6,23.9,23.86,23.86,0,23889810900000,586359000.0,14017474.61,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2022-11-16,02,VALE3,010,VALE,ON,NM,R$,83.32,84.77,81.54,82.63,82.44,82.44,0,82452881200000,329353000.0,27216808.56,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-11-16,02,PETR4,010,PETROBRAS,PN,N2,R$,27.81,28.11,26.93,27.33,27.15,27.15,0,27167293400000,855499000.0,23385920.7,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-11-23,02,VALE3,010,VALE,ON,NM,R$,80.93,81.36,79.94,80.68,80.93,80.93,0,80947572100000,224158000.0,18086229.69,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-11-07,02,BRFS3,010,BRF SA,ON,NM,R$,12.63,12.92,12.25,12.49,12.27,12.26,0,12281696500000,85226000.0,1064722.5,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-12-15,02,BRFS3,010,BRF SA,ON,NM,R$,7.07,7.38,6.86,7.1,6.91,6.91,0,6921973300000,199839000.0,1419707.58,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-12-16,02,PETR4,010,PETROBRAS,PN,N2,R$,21.96,22.11,21.51,21.86,22.05,22.02,0,22059563200000,907673000.0,19843091.45,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2022-11-25,02,VALE3,010,VALE,ON,NM,R$,82.0,82.88,80.68,81.73,80.9,80.89,0,80996971300000,204770000.0,16736904.0,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-10-31,02,PETR4,010,PETROBRAS,PN,N2,R$,30.61,31.6,29.16,30.14,29.81,29.81,0,29833339700000,2624094000.0,79104983.55,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-12-16,02,BRFS3,010,BRF SA,ON,NM,R$,6.95,7.1,6.74,6.87,6.87,6.87,0,6881735200000,208684000.0,1434619.77,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-12-19,02,VALE3,010,VALE,ON  EJ,NM,R$,85.0,85.59,84.24,85.11,85.37,85.36,0,85376942700000,275085000.0,23414510.42,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2022-10-13,02,PETR4,010,PETROBRAS,PN,N2,R$,32.5,34.49,32.41,33.63,33.94,33.94,0,33999350800000,911439000.0,30656142.23,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-10-13,02,BRFS3,010,BRF SA,ON,NM,R$,14.05,14.54,13.86,14.28,14.35,14.34,0,14351994100000,77907000.0,1113043.98,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-11-07,02,VALE3,010,VALE,ON,NM,R$,72.0,73.03,71.44,72.11,71.87,71.86,0,71897613400000,294455000.0,21233492.54,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-10-13,02,VALE3,010,VALE,ON,NM,R$,72.25,72.8,71.05,72.02,72.18,72.18,0,72207100600000,329600000.0,23740643.47,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-12-16,02,VALE3,010,VALE,ON  EJ,NM,R$,87.0,87.32,84.51,85.6,85.68,85.68,0,85708559500000,377621000.0,32326255.65,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2022-10-31,02,BRFS3,010,BRF SA,ON,NM,R$,12.11,12.61,12.0,12.33,12.56,12.55,0,12562221200000,108720000.0,1341073.61,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-12-19,02,PETR4,010,PETROBRAS,PN,N2,R$,22.1,22.51,21.64,22.17,22.38,22.35,0,22398410000000,630741000.0,13987400.69,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2022-12-20,02,PETR4,010,PETROBRAS,PN,N2,R$,22.39,23.24,22.21,22.82,23.07,23.06,0,23081029500000,718755000.0,16405996.85,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2022-12-19,02,BRFS3,010,BRF SA,ON,NM,R$,6.95,6.97,6.62,6.78,6.9,6.89,0,6902196600000,247678000.0,1681093.37,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
